"HMM Profile";"Profile Length";"locus_tag";"Gene Length";"E Value";"Profile Start";"Profile End";"Gene Start";"Gene End";"Coverage";"HMM_Profile_simple";"HK"
"GH105.hmm";332;"PROKKA_116523";399;9,4e-73;7;331;66;390;0,975903614;"GH105";"PROKKA_116523_1_GH105"
"GH73.hmm";128;"PROKKA_116526";229;1,8e-22;14;126;104;221;0,875;"GH73";"PROKKA_116526_1_GH73"
"GH13_18.hmm";343;"PROKKA_116582";582;3e-141;2;343;93;433;0,994169096;"GH13";"PROKKA_116582_1_GH13"
"CBM6.hmm";138;"PROKKA_116599";601;2,4e-24;18;137;64;180;0,862318841;"CBM6";"PROKKA_116599_1_CBM6"
"CBM47.hmm";128;"PROKKA_116599";601;5,4e-32;2;128;199;319;0,984375;"CBM47";"PROKKA_116599_1_CBM47"
"PL7_3.hmm";214;"PROKKA_116599";601;2,2e-50;1;214;359;595;0,995327103;"PL7";"PROKKA_116599_1_PL7"
"CBM32.hmm";124;"PROKKA_116600";352;3,4e-18;11;122;4;117;0,89516129;"CBM32";"PROKKA_116600_1_CBM32"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_116679";314;6,1e-28;1;147;4;147;0,858823529;"GT2";"PROKKA_116679_1_GT2"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_116760";319;5,3e-33;1;144;4;143;0,841176471;"GT2";"PROKKA_116760_1_GT2"
"GT4.hmm";160;"PROKKA_116778";348;7,4e-19;8;151;177;315;0,89375;"GT4";"PROKKA_116778_1_GT4"
"GH73.hmm";128;"PROKKA_116837";351;7,4e-35;4;126;209;345;0,953125;"GH73";"PROKKA_116837_1_GH73"
"GT2_Glyco_tranf_2_4.hmm";96;"PROKKA_116928";302;1,1e-23;1;94;43;135;0,96875;"GT2";"PROKKA_116928_1_GT2"
"GH3.hmm";216;"PROKKA_116940";658;1,5e-61;4;216;130;370;0,981481481;"GH3";"PROKKA_116940_1_GH3"
"PL7_5.hmm";267;"PROKKA_116972";371;3,5e-109;1;266;50;362;0,992509363;"PL7";"PROKKA_116972_1_PL7"
"PL1_2.hmm";183;"PROKKA_117091";959;2,7e-27;10;182;458;654;0,93989071;"PL1";"PROKKA_117091_1_PL1"
"GH92.hmm";491;"PROKKA_117146";743;8,2e-190;4;491;249;735;0,99185336;"GH92";"PROKKA_117146_1_GH92"
"CE14.hmm";124;"PROKKA_117164";239;1,3e-24;1;124;6;111;0,991935484;"CE14";"PROKKA_117164_1_CE14"
"GT9.hmm";225;"PROKKA_117431";328;2,6e-28;3;201;60;281;0,88;"GT9";"PROKKA_117431_1_GT9"
"PL7_5.hmm";267;"PROKKA_117456";305;9,1e-102;1;267;41;301;0,996254682;"PL7";"PROKKA_117456_1_PL7"
"GT4.hmm";160;"PROKKA_117502";388;1,1e-17;19;152;223;354;0,83125;"GT4";"PROKKA_117502_1_GT4"
"PL7_5.hmm";267;"PROKKA_117542";314;2,2e-104;1;267;49;310;0,996254682;"PL7";"PROKKA_117542_1_PL7"
"GT25.hmm";181;"PROKKA_117624";468;3,6e-19;4;171;11;179;0,922651934;"GT25";"PROKKA_117624_1_GT25"
"GH23.hmm";135;"PROKKA_117638";624;6,9e-29;11;126;473;604;0,851851852;"GH23";"PROKKA_117638_1_GH23"
"GH29.hmm";346;"PROKKA_117679";634;2,5e-87;32;346;50;370;0,907514451;"GH29";"PROKKA_117679_1_GH29"
"GH65.hmm";372;"PROKKA_117735";764;5,3e-146;1;371;324;703;0,994623656;"GH65";"PROKKA_117735_1_GH65"
"GH13.hmm";299;"PROKKA_117736";648;7,5e-54;12;296;184;511;0,949832776;"GH13";"PROKKA_117736_1_GH13"
"CE1.hmm";227;"PROKKA_117737";323;2,9e-41;7;217;61;313;0,925110132;"CE1";"PROKKA_117737_1_CE1"
"PL7_5.hmm";267;"PROKKA_117765";353;3,3e-72;21;265;59;341;0,913857678;"PL7";"PROKKA_117765_1_PL7"
"PL7_5.hmm";267;"PROKKA_117768";376;1,5e-70;26;265;66;346;0,895131086;"PL7";"PROKKA_117768_1_PL7"
"PL7_5.hmm";267;"PROKKA_117791";571;1,7e-82;2;266;264;559;0,988764045;"PL7";"PROKKA_117791_1_PL7"
"GH3.hmm";216;"PROKKA_117883";888;9,3e-69;8;216;158;381;0,962962963;"GH3";"PROKKA_117883_1_GH3"
"GH53.hmm";342;"PROKKA_118003";503;6,3e-99;1;332;37;379;0,967836257;"GH53";"PROKKA_118003_1_GH53"
"CE4.hmm";130;"PROKKA_118020";313;6,8e-34;3;125;69;271;0,938461538;"CE4";"PROKKA_118020_1_CE4"
"GT4.hmm";160;"PROKKA_118023";261;1,7e-35;8;151;81;220;0,89375;"GT4";"PROKKA_118023_1_GT4"
"GT4.hmm";160;"PROKKA_118293";420;2,9e-21;14;152;258;387;0,8625;"GT4";"PROKKA_118293_1_GT4"
"GT4.hmm";160;"PROKKA_118294";324;2,6e-32;4;160;140;295;0,975;"GT4";"PROKKA_118294_1_GT4"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_118377";354;1,2e-22;1;169;84;262;0,988235294;"GT2";"PROKKA_118377_1_GT2"
"GH77.hmm";494;"PROKKA_118479";730;1,4e-148;2;489;179;721;0,98582996;"GH77";"PROKKA_118479_1_GH77"
"CBM32.hmm";124;"PROKKA_118500";1207;5,6e-19;15;123;179;291;0,870967742;"CBM32";"PROKKA_118500_1_CBM32"
"GH3.hmm";216;"PROKKA_118512";332;2,4e-36;8;215;56;274;0,958333333;"GH3";"PROKKA_118512_1_GH3"
"PL6.hmm";372;"PROKKA_118563";912;3,2e-83;2;371;90;482;0,991935484;"PL6";"PROKKA_118563_1_PL6"
"GH95.hmm";722;"PROKKA_118635";794;1,8e-60;93;717;101;715;0,864265928;"GH95";"PROKKA_118635_1_GH95"
"GH150.hmm";907;"PROKKA_118708";949;0;3;906;32;946;0,995589857;"GH150";"PROKKA_118708_1_GH150"
"GH82.hmm";185;"PROKKA_118710";516;1,8e-45;1;184;43;230;0,989189189;"GH82";"PROKKA_118710_1_GH82"
"GH92.hmm";491;"PROKKA_118807";775;1,1e-182;2;491;243;753;0,99592668;"GH92";"PROKKA_118807_1_GH92"
"GT4.hmm";160;"PROKKA_118889";668;2,3e-28;4;144;190;324;0,875;"GT4";"PROKKA_118889_1_GT4"
"GT4.hmm";160;"PROKKA_78013";365;6,2e-30;6;153;188;328;0,91875;"GT4";"PROKKA_78013_1_GT4"
"GT4.hmm";160;"PROKKA_78015";384;9e-30;4;159;185;352;0,96875;"GT4";"PROKKA_78015_1_GT4"
"CBM48.hmm";76;"PROKKA_78098";636;3,7e-20;2;70;29;116;0,894736842;"CBM48";"PROKKA_78098_1_CBM48"
"GH13_9.hmm";301;"PROKKA_78098";636;2,8e-155;2;301;185;484;0,993355482;"GH13";"PROKKA_78098_1_GH13"
"GH13_3.hmm";210;"PROKKA_78100";646;5,9e-86;2;209;218;439;0,985714286;"GH13";"PROKKA_78100_1_GH13"
"GH3.hmm";216;"PROKKA_78256";756;4,8e-59;3;215;113;342;0,981481481;"GH3";"PROKKA_78256_1_GH3"
"GH105.hmm";332;"PROKKA_78257";378;4,9e-73;13;332;58;375;0,960843373;"GH105";"PROKKA_78257_1_GH105"
"GH3.hmm";216;"PROKKA_78258";729;1,5e-67;4;216;65;300;0,981481481;"GH3";"PROKKA_78258_1_GH3"
"PL28.hmm";277;"PROKKA_78261";311;2,5e-136;1;253;56;310;0,909747292;"PL28";"PROKKA_78261_1_PL28"
"PL7_5.hmm";267;"PROKKA_78402";576;4,6e-74;1;266;53;339;0,992509363;"PL7";"PROKKA_78402_1_PL7"
"GH16.hmm";189;"PROKKA_78475";354;7,1e-50;2;189;26;266;0,989417989;"GH16";"PROKKA_78475_1_GH16"
"PL6.hmm";372;"PROKKA_78580";579;1,6e-87;4;346;151;489;0,919354839;"PL6";"PROKKA_78580_1_PL6"
"GH128.hmm";224;"PROKKA_78616";426;1,1e-62;5;224;183;414;0,977678571;"GH128";"PROKKA_78616_1_GH128"
"GH113.hmm";306;"PROKKA_78636";335;2e-115;1;306;24;328;0,996732026;"GH113";"PROKKA_78636_1_GH113"
"GT2_Glyco_tranf_2_3.hmm";230;"PROKKA_78641";478;1,5e-25;1;227;35;262;0,982608696;"GT2";"PROKKA_78641_1_GT2"
"GT4.hmm";160;"PROKKA_78667";361;1,3e-39;6;153;179;326;0,91875;"GT4";"PROKKA_78667_1_GT4"
"GT51.hmm";177;"PROKKA_78764";782;4,1e-57;5;176;167;342;0,966101695;"GT51";"PROKKA_78764_1_GT51"
"GH86.hmm";591;"PROKKA_78798";783;3,1e-118;5;589;187;780;0,988155668;"GH86";"PROKKA_78798_1_GH86"
"GT9.hmm";225;"PROKKA_78815";328;5,3e-30;11;209;72;289;0,88;"GT9";"PROKKA_78815_1_GT9"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_78937";265;2,9e-17;1;147;3;149;0,858823529;"GT2";"PROKKA_78937_1_GT2"
"GH73.hmm";128;"PROKKA_79450";292;2,9e-21;9;127;160;288;0,921875;"GH73";"PROKKA_79450_1_GH73"
"GH30_1.hmm";416;"PROKKA_79574";492;3,9e-174;3;415;75;489;0,990384615;"GH30";"PROKKA_79574_1_GH30"
"GH16.hmm";189;"PROKKA_79575";289;4,3e-28;4;187;45;283;0,968253968;"GH16";"PROKKA_79575_1_GH16"
"CBM6.hmm";138;"PROKKA_79576";530;2,1e-21;3;138;51;203;0,97826087;"CBM6";"PROKKA_79576_1_CBM6"
"PL18.hmm";188;"PROKKA_79629";506;1,2e-61;5;186;295;492;0,962765957;"PL18";"PROKKA_79629_1_PL18"
"CBM32.hmm";124;"PROKKA_79630";500;1,5e-18;11;122;114;232;0,89516129;"CBM32";"PROKKA_79630_1_CBM32"
"PL7_3.hmm";214;"PROKKA_79630";500;5,7e-60;3;214;264;495;0,985981308;"PL7";"PROKKA_79630_1_PL7"
"GH16.hmm";189;"PROKKA_79713";285;1,6e-52;2;189;54;283;0,989417989;"GH16";"PROKKA_79713_1_GH16"
"GH3.hmm";216;"PROKKA_79714";760;2,5e-63;3;215;107;328;0,981481481;"GH3";"PROKKA_79714_1_GH3"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_79727";267;1,2e-20;1;150;10;185;0,876470588;"GT2";"PROKKA_79727_1_GT2"
"GH113.hmm";306;"PROKKA_79731";335;6e-113;1;306;24;328;0,996732026;"GH113";"PROKKA_79731_1_GH113"
"GH16.hmm";189;"PROKKA_79761";1799;1,2e-39;3;189;44;319;0,984126984;"GH16";"PROKKA_79761_1_GH16"
"CBM6.hmm";138;"PROKKA_79761";1799;1,4e-22;20;136;560;676;0,84057971;"CBM6";"PROKKA_79761_1_CBM6"
"CBM32.hmm";124;"PROKKA_79761";1799;7,7e-28;12;123;904;1017;0,89516129;"CBM32";"PROKKA_79761_1_CBM32"
"CE9.hmm";373;"PROKKA_79925";380;3,7e-125;2;373;6;376;0,99463807;"CE9";"PROKKA_79925_1_CE9"
"CBM16.hmm";116;"PROKKA_79941";394;3,7e-22;3;109;36;133;0,913793103;"CBM16";"PROKKA_79941_1_CBM16"
"PL18.hmm";188;"PROKKA_79941";394;1,9e-76;2;188;192;378;0,989361702;"PL18";"PROKKA_79941_1_PL18"
"GH73.hmm";128;"PROKKA_79977";267;1e-20;14;126;139;261;0,875;"GH73";"PROKKA_79977_1_GH73"
"GH82.hmm";185;"PROKKA_79996";541;7,3e-29;13;184;54;222;0,924324324;"GH82";"PROKKA_79996_1_GH82"
"GH3.hmm";216;"PROKKA_80004";339;2e-49;9;215;55;278;0,953703704;"GH3";"PROKKA_80004_1_GH3"
"GH145.hmm";296;"PROKKA_80059";467;3,2e-86;12;295;61;343;0,956081081;"GH145";"PROKKA_80059_1_GH145"
"CE14.hmm";124;"PROKKA_80202";239;2,5e-23;1;124;6;111;0,991935484;"CE14";"PROKKA_80202_1_CE14"
"GH3.hmm";216;"PROKKA_80342";977;1,2e-57;4;215;104;330;0,976851852;"GH3";"PROKKA_80342_1_GH3"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_80352";251;2,2e-21;2;141;6;132;0,817647059;"GT2";"PROKKA_80352_1_GT2"
"GT32.hmm";90;"PROKKA_80426";222;6e-16;3;84;19;96;0,9;"GT32";"PROKKA_80426_1_GT32"
"GH16.hmm";189;"PROKKA_80502";411;1,9e-33;4;189;38;282;0,978835979;"GH16";"PROKKA_80502_1_GH16"
"GH29.hmm";346;"PROKKA_80518";617;4,3e-88;34;346;63;356;0,901734104;"GH29";"PROKKA_80518_1_GH29"
"GH29.hmm";346;"PROKKA_80523";457;1,8e-108;28;345;22;356;0,916184971;"GH29";"PROKKA_80523_1_GH29"
"CE11.hmm";271;"PROKKA_80616";469;3,3e-74;1;218;10;228;0,800738007;"CE11";"PROKKA_80616_1_CE11"
"CE1.hmm";227;"PROKKA_80646";333;1,3e-19;9;211;38;222;0,889867841;"CE1";"PROKKA_80646_1_CE1"
"GH23.hmm";135;"PROKKA_80698";500;4,1e-25;2;121;132;267;0,881481481;"GH23";"PROKKA_80698_1_GH23"
"GT51.hmm";177;"PROKKA_80701";765;1,2e-61;2;177;66;243;0,988700565;"GT51";"PROKKA_80701_1_GT51"
"GT4.hmm";160;"PROKKA_80753";354;4e-26;8;159;176;325;0,94375;"GT4";"PROKKA_80753_1_GT4"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_80757";285;1,3e-23;1;166;4;195;0,970588235;"GT2";"PROKKA_80757_1_GT2"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_80768";246;2,6e-30;1;154;9;168;0,9;"GT2";"PROKKA_80768_1_GT2"
"GT51.hmm";177;"PROKKA_80785";827;3,2e-64;3;176;28;200;0,97740113;"GT51";"PROKKA_80785_1_GT51"
"GH3.hmm";216;"PROKKA_80817";893;9,8e-57;3;215;94;314;0,981481481;"GH3";"PROKKA_80817_1_GH3"
"GH73.hmm";128;"PROKKA_80962";333;2,1e-37;2;126;181;319;0,96875;"GH73";"PROKKA_80962_1_GH73"
"GH23.hmm";135;"PROKKA_80989";498;4,3e-24;2;121;194;329;0,881481481;"GH23";"PROKKA_80989_1_GH23"
"GH20.hmm";337;"PROKKA_80999";767;1,1e-113;8;336;155;509;0,973293769;"GH20";"PROKKA_80999_1_GH20"
"GH29.hmm";346;"PROKKA_81001";433;1,2e-103;18;346;16;347;0,947976879;"GH29";"PROKKA_81001_1_GH29"
"GH92.hmm";491;"PROKKA_81002";765;2e-167;2;491;283;760;0,99592668;"GH92";"PROKKA_81002_1_GH92"
"GH20.hmm";337;"PROKKA_81004";555;1,5e-112;7;336;83;444;0,976261128;"GH20";"PROKKA_81004_1_GH20"
"GT51.hmm";177;"PROKKA_81053";587;4,9e-58;4;177;110;283;0,97740113;"GT51";"PROKKA_81053_1_GT51"
"GT51.hmm";177;"PROKKA_81054";781;2,5e-54;5;177;129;309;0,971751412;"GT51";"PROKKA_81054_1_GT51"
"CBM48.hmm";76;"PROKKA_81128";709;1,3e-16;2;70;13;103;0,894736842;"CBM48";"PROKKA_81128_1_CBM48"
"GH13_11.hmm";351;"PROKKA_81128";709;1,9e-164;1;351;182;531;0,997150997;"GH13";"PROKKA_81128_1_GH13"
"GT35.hmm";674;"PROKKA_81129";821;9,6e-282;1;672;106;819;0,995548961;"GT35";"PROKKA_81129_1_GT35"
"GT5.hmm";472;"PROKKA_81131";521;8,8e-119;7;468;3;517;0,976694915;"GT5";"PROKKA_81131_1_GT5"
"GH109.hmm";126;"PROKKA_81138";339;9e-17;1;124;5;118;0,976190476;"GH109";"PROKKA_81138_1_GH109"
"GT4.hmm";160;"PROKKA_81144";168;3,5e-19;16;148;3;133;0,825;"GT4";"PROKKA_81144_1_GT4"
"GH86.hmm";591;"PROKKA_81158";1195;3,8e-145;4;503;45;547;0,844331641;"GH86";"PROKKA_81158_1_GH86"
"GH17.hmm";311;"PROKKA_81162";296;4,1e-27;30;308;63;295;0,893890675;"GH17";"PROKKA_81162_1_GH17"
"GT51.hmm";177;"PROKKA_81191";813;3e-52;12;176;80;243;0,926553672;"GT51";"PROKKA_81191_1_GT51"
"GH92.hmm";491;"PROKKA_81196";975;4,5e-195;6;491;237;721;0,987780041;"GH92";"PROKKA_81196_1_GH92"
"GH13.hmm";299;"PROKKA_81229";648;3,9e-45;12;291;68;479;0,933110368;"GH13";"PROKKA_81229_1_GH13"
"PL6_1.hmm";347;"PROKKA_81355";818;3,6e-110;1;344;24;385;0,988472622;"PL6";"PROKKA_81355_1_PL6"
"CBM32.hmm";124;"PROKKA_81355";818;6,2e-16;13;120;609;721;0,862903226;"CBM32";"PROKKA_81355_1_CBM32"
"GT17.hmm";284;"PROKKA_81375";274;2,4e-56;21;280;2;263;0,911971831;"GT17";"PROKKA_81375_1_GT17"
"PL7_5.hmm";267;"PROKKA_81393";394;2,2e-105;1;267;124;387;0,996254682;"PL7";"PROKKA_81393_1_PL7"
"GT19.hmm";354;"PROKKA_81422";371;4,2e-120;2;335;4;336;0,940677966;"GT19";"PROKKA_81422_1_GT19"
"GH31.hmm";427;"PROKKA_81489";808;1,4e-123;3;426;241;674;0,990632319;"GH31";"PROKKA_81489_1_GH31"
"CE1.hmm";227;"PROKKA_81580";722;1,5e-16;5;216;480;707;0,929515419;"CE1";"PROKKA_81580_1_CE1"
"GH73.hmm";128;"PROKKA_81596";320;5,4e-36;3;125;177;313;0,953125;"GH73";"PROKKA_81596_1_GH73"
"CE11.hmm";271;"PROKKA_81750";465;4,6e-74;1;233;5;238;0,856088561;"CE11";"PROKKA_81750_1_CE11"
"GT4.hmm";160;"PROKKA_81812";374;8,7e-35;10;159;191;336;0,93125;"GT4";"PROKKA_81812_1_GT4"
"GH30_1.hmm";416;"PROKKA_81906";484;5,4e-168;3;416;39;479;0,992788462;"GH30";"PROKKA_81906_1_GH30"
"GH17.hmm";311;"PROKKA_81907";415;1,4e-30;13;309;51;367;0,951768489;"GH17";"PROKKA_81907_1_GH17"
"GH149.hmm";1128;"PROKKA_81908";1157;0;4;1128;23;1150;0,996453901;"GH149";"PROKKA_81908_1_GH149"
"GH16.hmm";189;"PROKKA_81910";281;1,4e-54;4;189;44;278;0,978835979;"GH16";"PROKKA_81910_1_GH16"
"GT4.hmm";160;"PROKKA_81986";363;7,8e-36;6;159;184;335;0,95625;"GT4";"PROKKA_81986_1_GT4"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_82010";394;2,7e-21;2;158;141;299;0,917647059;"GT2";"PROKKA_82010_1_GT2"
"PL7_5.hmm";267;"PROKKA_82080";310;2,6e-101;1;267;41;301;0,996254682;"PL7";"PROKKA_82080_1_PL7"
"PL6.hmm";372;"PROKKA_82084";1151;2,2e-98;6;369;351;730;0,975806452;"PL6";"PROKKA_82084_1_PL6"
"PL6.hmm";372;"PROKKA_82366";933;5,8e-91;6;368;102;485;0,97311828;"PL6";"PROKKA_82366_1_PL6"
"GH13_31.hmm";349;"PROKKA_82400";558;4,1e-140;1;349;34;378;0,99713467;"GH13";"PROKKA_82400_1_GH13"
"GH23.hmm";135;"PROKKA_82469";544;4,1e-23;4;126;120;260;0,903703704;"GH23";"PROKKA_82469_1_GH23"
"GH13_27.hmm";318;"PROKKA_82481";660;4,1e-119;1;318;42;356;0,996855346;"GH13";"PROKKA_82481_1_GH13"
"CBM20.hmm";90;"PROKKA_82481";660;2e-22;2;89;563;653;0,966666667;"CBM20";"PROKKA_82481_1_CBM20"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_82506";381;8,2e-16;1;166;37;203;0,970588235;"GT2";"PROKKA_82506_1_GT2"
"GT83.hmm";540;"PROKKA_82513";542;2,6e-82;8;488;5;489;0,888888889;"GT83";"PROKKA_82513_1_GT83"
"CBM32.hmm";124;"PROKKA_82568";220;8,1e-20;11;122;75;191;0,89516129;"CBM32";"PROKKA_82568_1_CBM32"
"CBM32.hmm";124;"PROKKA_82569";796;5e-23;11;123;47;162;0,903225806;"CBM32";"PROKKA_82569_1_CBM32"
"PL7.hmm";231;"PROKKA_82569";796;2,6e-37;3;231;204;483;0,987012987;"PL7";"PROKKA_82569_1_PL7"
"GH13_18.hmm";343;"PROKKA_82596";587;1,7e-141;2;343;98;438;0,994169096;"GH13";"PROKKA_82596_1_GH13"
"GT4.hmm";160;"PROKKA_82692";376;3,7e-39;6;154;194;339;0,925;"GT4";"PROKKA_82692_1_GT4"
"GH25.hmm";177;"PROKKA_82716";283;1,5e-16;11;169;56;227;0,892655367;"GH25";"PROKKA_82716_1_GH25"
"GT25.hmm";181;"PROKKA_82742";450;1,7e-20;4;180;6;185;0,972375691;"GT25";"PROKKA_82742_1_GT25"
"GH163.hmm";251;"PROKKA_82763";613;8e-68;11;250;98;336;0,952191235;"GH163";"PROKKA_82763_1_GH163"
"CE4.hmm";130;"PROKKA_82850";298;6,6e-26;22;128;46;156;0,815384615;"CE4";"PROKKA_82850_1_CE4"
"CE1.hmm";227;"PROKKA_82869";743;3,4e-16;5;214;481;706;0,920704846;"CE1";"PROKKA_82869_1_CE1"
"GT4.hmm";160;"PROKKA_82914";361;4,5e-23;8;149;181;321;0,88125;"GT4";"PROKKA_82914_1_GT4"
"GH23.hmm";135;"PROKKA_83124";301;2,8e-21;2;126;92;228;0,918518519;"GH23";"PROKKA_83124_1_GH23"
"GH13_18.hmm";343;"PROKKA_83141";582;3,2e-141;2;343;94;434;0,994169096;"GH13";"PROKKA_83141_1_GH13"
"GT32.hmm";90;"PROKKA_83156";213;3,1e-16;9;88;29;104;0,877777778;"GT32";"PROKKA_83156_1_GT32"
"CBM6.hmm";138;"PROKKA_83205";560;5,5e-29;18;137;55;171;0,862318841;"CBM6";"PROKKA_83205_1_CBM6"
"GT26.hmm";171;"PROKKA_83342";429;1,1e-56;2;166;235;399;0,959064327;"GT26";"PROKKA_83342_1_GT26"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_83350";337;3,7e-33;1;168;10;169;0,982352941;"GT2";"PROKKA_83350_1_GT2"
"PL6_2.hmm";356;"PROKKA_83364";638;1,5e-90;4;356;193;587;0,988764045;"PL6";"PROKKA_83364_1_PL6"
"CBM32.hmm";124;"PROKKA_83392";582;3,4e-22;5;122;27;146;0,943548387;"CBM32";"PROKKA_83392_1_CBM32"
"PL18.hmm";188;"PROKKA_83392";582;2,9e-61;5;182;371;564;0,941489362;"PL18";"PROKKA_83392_1_PL18"
"GH3.hmm";216;"PROKKA_83440";338;3,7e-51;10;215;56;279;0,949074074;"GH3";"PROKKA_83440_1_GH3"
"GH13_10.hmm";313;"PROKKA_83539";928;1,3e-42;6;313;392;707;0,980830671;"GH13";"PROKKA_83539_1_GH13"
"GT19.hmm";354;"PROKKA_83619";375;2,6e-123;2;350;4;350;0,983050847;"GT19";"PROKKA_83619_1_GT19"
"CBM63.hmm";78;"PROKKA_83621";276;8,1e-20;3;69;180;246;0,846153846;"CBM63";"PROKKA_83621_1_CBM63"
"PL6.hmm";372;"PROKKA_83686";756;5,1e-147;3;370;36;405;0,98655914;"PL6";"PROKKA_83686_1_PL6"
"GH16.hmm";189;"PROKKA_83785";551;9,2e-51;2;189;220;461;0,989417989;"GH16";"PROKKA_83785_1_GH16"
"PL31.hmm";187;"PROKKA_83886";533;2,8e-58;1;187;223;419;0,994652406;"PL31";"PROKKA_83886_1_PL31"
"PL31.hmm";187;"PROKKA_83887";686;3,7e-59;1;187;358;554;0,994652406;"PL31";"PROKKA_83887_1_PL31"
"PL7_5.hmm";267;"PROKKA_83939";357;1,6e-101;1;266;39;348;0,992509363;"PL7";"PROKKA_83939_1_PL7"
"GT2_Glycos_transf_2.hmm";170;"PROKKA_84058";231;5,6e-18;18;166;2;141;0,870588235;"GT2";"PROKKA_84058_1_GT2"
"GH13_23.hmm";344;"PROKKA_84082";517;2,5e-123;1;342;29;384;0,99127907;"GH13";"PROKKA_84082_1_GH13"
"GH23.hmm";135;"PROKKA_84227";396;6,4e-24;10;122;238;392;0,82962963;"GH23";"PROKKA_84227_1_GH23"
"GT9.hmm";225;"PROKKA_84257";333;1,7e-35;4;218;69;307;0,951111111;"GT9";"PROKKA_84257_1_GT9"
"GT4.hmm";160;"PROKKA_84288";373;1e-38;5;157;194;343;0,95;"GT4";"PROKKA_84288_1_GT4"
"GT83.hmm";540;"PROKKA_84394";531;2,6e-92;5;444;5;443;0,812962963;"GT83";"PROKKA_84394_1_GT83"
"CBM32.hmm";124;"PROKKA_84504";582;1,2e-19;7;111;174;278;0,838709677;"CBM32";"PROKKA_84504_1_CBM32"
"PL18.hmm";188;"PROKKA_84504";582;1,3e-58;5;184;374;566;0,95212766;"PL18";"PROKKA_84504_1_PL18"
"GH5_42.hmm";254;"PROKKA_84599";506;7,8e-124;1;254;216;469;0,996062992;"GH5";"PROKKA_84599_1_GH5"
"CBM47.hmm";128;"PROKKA_84648";415;2,5e-29;1;128;289;407;0,9921875;"CBM47";"PROKKA_84648_1_CBM47"
"CBM6.hmm";138;"PROKKA_84700";772;2,1e-19;1;136;403;548;0,97826087;"CBM6";"PROKKA_84700_1_CBM6"
"PL6.hmm";372;"PROKKA_84782";792;8e-135;2;370;23;393;0,989247312;"PL6";"PROKKA_84782_1_PL6"
"PL6.hmm";372;"PROKKA_84783";794;7,5e-135;3;370;24;393;0,98655914;"PL6";"PROKKA_84783_1_PL6"
"PL6.hmm";372;"PROKKA_84854";892;2,5e-77;4;353;28;436;0,938172043;"PL6";"PROKKA_84854_1_PL6"
"PL7_5.hmm";267;"PROKKA_84905";361;9,2e-99;1;266;41;351;0,992509363;"PL7";"PROKKA_84905_1_PL7"
"PL6.hmm";372;"PROKKA_84910";746;1e-138;3;371;29;399;0,989247312;"PL6";"PROKKA_84910_1_PL6"
"CBM6.hmm";138;"PROKKA_84931";699;1,6e-30;17;137;483;605;0,869565217;"CBM6";"PROKKA_84931_1_CBM6"
"GH141.hmm";527;"PROKKA_84932";713;8,5e-107;3;523;27;555;0,986717268;"GH141";"PROKKA_84932_1_GH141"
"CBM6.hmm";138;"PROKKA_84935";984;3,3e-21;6;138;501;640;0,956521739;"CBM6";"PROKKA_84935_1_CBM6"
"GT4.hmm";160;"PROKKA_84979";370;8,5e-26;8;159;183;339;0,94375;"GT4";"PROKKA_84979_1_GT4"
"GT4.hmm";160;"PROKKA_85111";379;4e-36;7;154;196;340;0,91875;"GT4";"PROKKA_85111_1_GT4"
"GH3.hmm";216;"PROKKA_85112";973;8,8e-60;5;216;102;328;0,976851852;"GH3";"PROKKA_85112_1_GH3"
"GH29.hmm";346;"PROKKA_85318";642;1,4e-92;28;344;57;406;0,913294798;"GH29";"PROKKA_85318_1_GH29"
"GT4.hmm";160;"PROKKA_85410";388;6,5e-28;5;154;201;349;0,93125;"GT4";"PROKKA_85410_1_GT4"
"GT4.hmm";160;"PROKKA_85432";330;2,7e-29;7;151;149;294;0,9;"GT4";"PROKKA_85432_1_GT4"
"PL6.hmm";372;"PROKKA_85459";793;3,5e-137;2;370;23;393;0,989247312;"PL6";"PROKKA_85459_1_PL6"
"PL6.hmm";372;"PROKKA_85460";794;2,2e-137;2;370;23;393;0,989247312;"PL6";"PROKKA_85460_1_PL6"
"CBM6.hmm";138;"PROKKA_85488";687;3,9e-31;19;137;489;602;0,855072464;"CBM6";"PROKKA_85488_1_CBM6"
"GH3.hmm";216;"PROKKA_85489";792;3,7e-59;4;216;115;331;0,981481481;"GH3";"PROKKA_85489_1_GH3"
"GH29.hmm";346;"PROKKA_85491";547;4,3e-86;22;345;29;409;0,933526012;"GH29";"PROKKA_85491_1_GH29"
"GH81.hmm";622;"PROKKA_85497";1533;2e-121;12;603;59;670;0,950160772;"GH81";"PROKKA_85497_1_GH81"
